Date,Usage,Temperature,Event_Start,Event_End,Attendance,Total_sq_ft,Hall_A,Meeting_Room_A,Main_Room,Hall_B,Meeting_Room_B,Hall_C,Meeting_Room_C,Hall_D,Meeting_Room_D,Terrace,Parking
5/7/21,101747.394,82.0625,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
5/8/21,88976.376,78.8125,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
5/9/21,79156.98,77.39583333,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
5/10/21,95107.173,78.51388889,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
5/11/21,103715.568,77.79166667,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
5/12/21,130673.592,82.25,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
5/12/21,130673.592,82.25,5/12/21,5/14/21,5000,425335,1,1,1,0,0,0,0,0,0,0,0
5/13/21,133395.516,86.125,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
5/13/21,133395.516,86.125,5/12/21,5/14/21,5000,425335,1,1,1,0,0,0,0,0,0,0,0
5/14/21,129870.792,86.33333333,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
5/14/21,129870.792,86.33333333,5/12/21,5/14/21,5000,425335,1,1,1,0,0,0,0,0,0,0,0
5/15/21,111231.216,81.95833333,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
5/16/21,87992.964,70.29166667,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
5/17/21,98742.715,76.66666667,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
5/18/21,111226.176,84.875,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
5/19/21,124215.809,83.79166667,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
5/20/21,116284.304,74.59027778,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
5/21/21,105700.426,60.77083333,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
5/22/21,98974.303,61.8125,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
5/23/21,84692.606,68.8125,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
5/24/21,97190.676,75.45833333,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
5/25/21,113757.136,82.14583333,5/25/21,5/25/21,400,12418,0,1,0,0,0,0,0,0,0,0,0
5/25/21,113757.136,82.14583333,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
5/26/21,117111.143,83.45833333,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
5/27/21,120894.684,84.41666667,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
5/28/21,123252.479,87.02083333,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
5/29/21,117755.991,84.29166667,5/29/21,5/31/21,2000,100196,1,0,1,0,0,0,0,0,0,0,0
5/29/21,117755.991,84.29166667,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
5/30/21,107643.469,86.41666667,5/29/21,5/31/21,2000,100196,1,0,1,0,0,0,0,0,0,0,0
5/30/21,107643.469,86.41666667,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
5/31/21,114972.413,89,5/29/21,5/31/21,2000,100196,1,0,1,0,0,0,0,0,0,0,0
5/31/21,114972.413,89,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
6/1/21,121493.592,90.85416667,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
6/2/21,136219.032,94.72916667,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
6/3/21,141489.828,96.02083333,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
6/4/21,144052.344,97.3125,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
6/5/21,143500.212,96.5625,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
6/6/21,134897.148,92.91666667,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
6/7/21,141771.312,86.9375,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
6/8/21,169301.041,82.5,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
6/8/21,169301.041,82.5,6/8/21,6/10/21,24500,1079410,1,1,0,0,0,0,0,1,1,0,1
6/9/21,156840.165,83.75,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
6/9/21,156840.165,83.75,6/8/21,6/10/21,24500,1079410,1,1,0,0,0,0,0,1,1,0,1
6/10/21,157347.979,77.39583333,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
6/10/21,157347.979,77.39583333,6/8/21,6/10/21,24500,1079410,1,1,0,0,0,0,0,1,1,0,1
6/11/21,135386.46,82.33333333,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
6/12/21,123858.288,89.16666667,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
6/13/21,122591.011,93.02083333,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
6/14/21,138521.52,96.14583333,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
6/15/21,151733.906,99.27083333,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
6/16/21,169859.591,101.6041667,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
6/17/21,208455.096,102.4166667,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
6/17/21,208455.096,102.4166667,6/17/21,6/19/21,64000,743324,0,0,0,0,0,0,0,1,1,0,1
6/18/21,190227.96,102.8958333,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
6/18/21,190227.96,102.8958333,6/17/21,6/19/21,64000,743324,0,0,0,0,0,0,0,1,1,0,1
6/19/21,198591.685,103.0069444,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
6/19/21,198591.685,103.0069444,6/17/21,6/19/21,64000,743324,0,0,0,0,0,0,0,1,1,0,1
6/20/21,206563.536,102.4791667,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
6/20/21,206563.536,102.4791667,6/20/21,6/21/21,10500,610322,1,1,0,1,1,0,0,0,0,0,0
6/21/21,189043.272,97.29166667,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
6/21/21,189043.272,97.29166667,6/20/21,6/21/21,10500,610322,1,1,0,1,1,0,0,0,0,0,0
6/22/21,160596.036,94.47916667,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
6/23/21,150522.517,87.60416667,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
6/24/21,152841.384,86.28472222,6/24/21,6/26/21,1750,72066,0,0,0,0,0,1,1,0,0,0,0
6/24/21,152841.384,86.28472222,4/13/21,6/24/21,500,229485,0,0,0,0,0,1,1,0,0,0,0
6/25/21,178858.116,89.75,6/24/21,6/26/21,1750,72066,0,0,0,0,0,1,1,0,0,0,0
6/26/21,190726.704,94.86458333,6/24/21,6/26/21,1750,72066,0,0,0,0,0,1,1,0,0,0,0
6/26/21,190726.704,94.86458333,6/26/21,7/5/21,38000,951369,1,0,1,0,0,0,0,1,1,0,0
6/27/21,203457.17,97.89583333,6/26/21,7/5/21,38000,951369,1,0,1,0,0,0,0,1,1,0,0
6/28/21,223099.658,97.66666667,6/26/21,7/5/21,38000,951369,1,0,1,0,0,0,0,1,1,0,0
6/29/21,253286.4,91.16666667,6/29/21,6/30/21,8000,515112,0,0,0,0,0,1,1,0,0,0,0
6/29/21,253286.4,91.16666667,6/29/21,6/30/21,6034,609342,0,1,0,1,1,0,0,0,0,0,1
6/29/21,253286.4,91.16666667,6/26/21,7/5/21,38000,951369,1,0,1,0,0,0,0,1,1,0,0
6/30/21,263648.337,83.39583333,6/30/21,7/1/21,2500,218385,1,1,1,0,0,0,0,0,0,0,0
6/30/21,263648.337,83.39583333,6/29/21,6/30/21,8000,515112,0,0,0,0,0,1,1,0,0,0,0
6/30/21,263648.337,83.39583333,6/29/21,6/30/21,6034,609342,0,1,0,1,1,0,0,0,0,0,1
6/30/21,263648.337,83.39583333,6/26/21,7/5/21,38000,951369,1,0,1,0,0,0,0,1,1,0,0
7/1/21,222332.688,93.20833333,6/30/21,7/1/21,2500,218385,1,1,1,0,0,0,0,0,0,0,0
7/1/21,222332.688,93.20833333,6/26/21,7/5/21,38000,951369,1,0,1,0,0,0,0,1,1,0,0
7/2/21,210207.525,96.93055556,6/26/21,7/5/21,38000,951369,1,0,1,0,0,0,0,1,1,0,0
7/3/21,199633.644,96.54166667,6/26/21,7/5/21,38000,951369,1,0,1,0,0,0,0,1,1,0,0
7/4/21,188997.768,95.73611111,6/26/21,7/5/21,38000,951369,1,0,1,0,0,0,0,1,1,0,0
7/5/21,171145.404,98.22916667,6/26/21,7/5/21,38000,951369,1,0,1,0,0,0,0,1,1,0,0
7/6/21,167141.412,100.4375,,,0,0,0,0,0,0,0,0,0,0,0,0,0
7/7/21,173818.961,102.7291667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
7/8/21,174082.644,103.4444444,,,0,0,0,0,0,0,0,0,0,0,0,0,0
7/9/21,176391.096,105.0625,7/9/21,7/9/21,10,305210,0,0,0,0,0,0,0,1,0,0,0
7/9/21,176391.096,105.0625,7/9/21,7/25/21,15000,512128,0,0,0,0,0,1,1,0,0,0,0
7/10/21,176272.561,105.6666667,7/9/21,7/25/21,15000,512128,0,0,0,0,0,1,1,0,0,0,0
7/11/21,171418.824,102.7361111,7/9/21,7/25/21,15000,512128,0,0,0,0,0,1,1,0,0,0,0
7/12/21,178668.157,100.4861111,7/9/21,7/25/21,15000,512128,0,0,0,0,0,1,1,0,0,0,0
7/13/21,178474.608,94.98611111,7/9/21,7/25/21,15000,512128,0,0,0,0,0,1,1,0,0,0,0
7/14/21,169892.712,91.55555556,7/9/21,7/25/21,15000,512128,0,0,0,0,0,1,1,0,0,0,0
7/15/21,176003.842,92.14305556,7/9/21,7/25/21,15000,512128,0,0,0,0,0,1,1,0,0,0,0
7/16/21,186336.785,96.25,7/9/21,7/25/21,15000,512128,0,0,0,0,0,1,1,0,0,0,0
7/17/21,186283.159,97.29166667,7/9/21,7/25/21,15000,512128,0,0,0,0,0,1,1,0,0,0,0
7/18/21,192301.597,90.45138889,7/9/21,7/25/21,15000,512128,0,0,0,0,0,1,1,0,0,0,0
7/19/21,182110.002,89.3125,7/9/21,7/25/21,15000,512128,0,0,0,0,0,1,1,0,0,0,0
7/20/21,191347.205,94.5625,7/20/21,7/20/21,200,167642,0,0,0,1,0,0,0,0,0,0,0
7/20/21,191347.205,94.5625,7/9/21,7/25/21,15000,512128,0,0,0,0,0,1,1,0,0,0,0
7/20/21,191347.205,94.5625,7/20/21,7/23/21,18500,743324,0,0,0,0,0,0,0,1,1,0,0
7/21/21,191462.946,93.60416667,7/9/21,7/25/21,15000,512128,0,0,0,0,0,1,1,0,0,0,0
7/21/21,191462.946,93.60416667,7/20/21,7/23/21,18500,743324,0,0,0,0,0,0,0,1,1,0,0
7/22/21,191440.387,92.58333333,7/9/21,7/25/21,15000,512128,0,0,0,0,0,1,1,0,0,0,0
7/22/21,191440.387,92.58333333,7/20/21,7/23/21,18500,743324,0,0,0,0,0,0,0,1,1,0,0
7/23/21,192850.294,93.64583333,7/9/21,7/25/21,15000,512128,0,0,0,0,0,1,1,0,0,0,0
7/23/21,192850.294,93.64583333,7/20/21,7/23/21,18500,743324,0,0,0,0,0,0,0,1,1,0,0
7/24/21,118728.23,91.9375,7/9/21,7/25/21,15000,512128,0,0,0,0,0,1,1,0,0,0,0
7/25/21,117982.15,88.36805556,7/9/21,7/25/21,15000,512128,0,0,0,0,0,1,1,0,0,0,0
7/26/21,117750.794,81.03472222,,,0,0,0,0,0,0,0,0,0,0,0,0,0
7/27/21,124615.56,89.32638889,7/27/21,7/30/21,5000,486821,0,0,0,0,0,1,1,0,0,0,0
7/28/21,126613.677,93.57638889,7/27/21,7/30/21,5000,486821,0,0,0,0,0,1,1,0,0,0,0
7/29/21,147298.705,93.41666667,7/29/21,7/30/21,3000,382385,1,1,1,0,0,0,0,0,0,0,0
7/29/21,147298.705,93.41666667,7/27/21,7/30/21,5000,486821,0,0,0,0,0,1,1,0,0,0,0
7/30/21,125444.225,86.5625,7/29/21,7/30/21,3000,382385,1,1,1,0,0,0,0,0,0,0,0
7/30/21,125444.225,86.5625,7/27/21,7/30/21,5000,486821,0,0,0,0,0,1,1,0,0,0,0
7/31/21,97029.363,88.75694444,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8/1/21,86264.817,91.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8/2/21,98343.801,95.27083333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8/3/21,99425.335,98.375,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8/4/21,103653.029,99.95833333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8/5/21,104255.885,100.9305556,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8/6/21,102317.708,96.67361111,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8/7/21,135992.785,92.54861111,8/7/21,8/10/21,10000,462904,0,0,0,0,0,1,1,0,0,0,0
8/8/21,185180.43,94.70833333,8/7/21,8/10/21,10000,462904,0,0,0,0,0,1,1,0,0,0,0
8/9/21,186997.952,96.14583333,8/7/21,8/10/21,10000,462904,0,0,0,0,0,1,1,0,0,0,0
8/9/21,186997.952,96.14583333,8/9/21,8/11/21,78000,1519087,1,1,1,1,1,0,0,1,1,0,1
8/10/21,191612.782,94.125,8/7/21,8/10/21,10000,462904,0,0,0,0,0,1,1,0,0,0,0
8/10/21,191612.782,94.125,8/9/21,8/11/21,78000,1519087,1,1,1,1,1,0,0,1,1,0,1
8/11/21,155990.599,90.18055556,8/9/21,8/11/21,78000,1519087,1,1,1,1,1,0,0,1,1,0,1
8/12/21,110961.32,92.29166667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8/13/21,94638.634,91.3125,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8/14/21,96897.767,94.20833333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8/15/21,102682.364,96.54166667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8/16/21,123517.353,97.4375,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8/17/21,135950.375,95.85416667,8/17/21,8/19/21,8500,507691,0,1,0,1,1,0,0,0,0,0,0
8/18/21,115660.387,89.72916667,8/17/21,8/19/21,8500,507691,0,1,0,1,1,0,0,0,0,0,0
8/19/21,163475.079,83.79166667,8/17/21,8/19/21,8500,507691,0,1,0,1,1,0,0,0,0,0,0
8/20/21,178605.186,86.27083333,8/20/21,8/20/21,25,1640,0,1,0,0,0,0,0,0,0,0,0
8/21/21,175175.352,88.64583333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8/22/21,175076.461,87.70833333,8/22/21,8/25/21,17000,1206664,0,0,0,0,0,0,0,0,0,0,0
8/23/21,169376.256,88.70833333,8/22/21,8/25/21,17000,1206664,0,0,0,0,0,0,0,0,0,0,0
8/24/21,171994.356,90.89583333,8/22/21,8/25/21,17000,1206664,0,0,0,0,0,0,0,0,0,0,0
8/25/21,163635.804,92.85416667,8/22/21,8/25/21,17000,1206664,0,0,0,0,0,0,0,0,0,0,0
8/26/21,148398.232,94.58333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8/27/21,134401.356,93,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8/28/21,134666.632,95.25,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8/29/21,137927.736,96.5625,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8/30/21,140205.564,91.64583333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
8/31/21,142056.936,88.02083333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/21,164111.94,82.77083333,9/1/21,9/2/21,6000,316767,0,0,0,0,0,1,1,0,0,0,0
9/2/21,173921.541,87.45833333,9/1/21,9/2/21,6000,316767,0,0,0,0,0,1,1,0,0,0,0
9/3/21,162238.781,86.875,,,0,0,0,0,0,0,0,0,0,0,0,0,0
9/4/21,168424.398,87.08333333,9/4/21,9/5/21,2500,53596,0,0,0,0,0,1,1,0,0,0,0
9/5/21,179994.618,91.41666667,9/4/21,9/5/21,2500,53596,0,0,0,0,0,1,1,0,0,0,0
9/6/21,174067.902,93.91666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
9/7/21,186552.27,94.625,,,0,0,0,0,0,0,0,0,0,0,0,0,0
9/8/21,201469.971,94.89583333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
9/9/21,222095.229,95.125,9/9/21,9/12/21,9000,761321,0,1,0,0,0,0,0,1,1,1,0
9/10/21,219597.617,90.63888889,9/10/21,9/12/21,3000,78218,0,0,0,0,0,1,1,0,0,0,0
9/10/21,219597.617,90.63888889,9/9/21,9/12/21,9000,761321,0,1,0,0,0,0,0,1,1,1,0
9/11/21,249555.87,91.6875,9/10/21,9/12/21,3000,78218,0,0,0,0,0,1,1,0,0,0,0
9/11/21,249555.87,91.6875,9/9/21,9/12/21,9000,761321,0,1,0,0,0,0,0,1,1,1,0
9/12/21,275591.106,92.5,9/10/21,9/12/21,3000,78218,0,0,0,0,0,1,1,0,0,0,0
9/12/21,275591.106,92.5,9/9/21,9/12/21,9000,761321,0,1,0,0,0,0,0,1,1,1,0
9/13/21,254981.254,93.52083333,9/13/21,9/15/21,17000,1684023,1,1,1,1,1,1,1,0,0,0,1
9/14/21,241783.633,91.25,9/13/21,9/15/21,17000,1684023,1,1,1,1,1,1,1,0,0,0,1
9/15/21,214727.043,88.41666667,9/13/21,9/15/21,17000,1684023,1,1,1,1,1,1,1,0,0,0,1
9/16/21,171928.437,88.16666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
9/17/21,174151.937,82.83333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/21,169331.346,84.65972222,,,0,0,0,0,0,0,0,0,0,0,0,0,0
9/19/21,165717.558,83.95833333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
9/20/21,181496.025,79.6875,9/20/21,9/22/21,2800,757771,0,0,0,0,0,0,0,1,1,1,0
9/21/21,175927.59,78.77083333,9/20/21,9/22/21,2800,757771,0,0,0,0,0,0,0,1,1,1,0
9/22/21,181215.831,82.77083333,9/20/21,9/22/21,2800,757771,0,0,0,0,0,0,0,1,1,1,0
9/23/21,182315.085,85.22916667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/21,179398.253,84.375,,,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/21,189136.998,82.70833333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
9/26/21,227966.994,83.8125,,,0,0,0,0,0,0,0,0,0,0,0,0,0
9/27/21,268926.885,81.77083333,9/27/21,9/29/21,15000,2078629,1,1,1,1,1,1,1,0,0,0,1
9/28/21,247704.714,79.625,9/28/21,9/30/21,5000,353557,0,0,0,0,0,0,0,1,1,0,0
9/28/21,247704.714,79.625,9/27/21,9/29/21,15000,2078629,1,1,1,1,1,1,1,0,0,0,1
9/29/21,212963.007,74.23611111,9/28/21,9/30/21,5000,353557,0,0,0,0,0,0,0,1,1,0,0
9/29/21,212963.007,74.23611111,9/29/21,9/30/21,2500,404214,0,0,0,0,0,0,0,1,1,1,0
9/29/21,212963.007,74.23611111,9/27/21,9/29/21,15000,2078629,1,1,1,1,1,1,1,0,0,0,1
9/30/21,161420.289,72.35416667,9/28/21,9/30/21,5000,353557,0,0,0,0,0,0,0,1,1,0,0
9/30/21,161420.289,72.35416667,9/29/21,9/30/21,2500,404214,0,0,0,0,0,0,0,1,1,1,0
10/1/21,152490.665,72.54166667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10/2/21,152068.05,75.4375,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10/3/21,150992.982,78.60416667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10/4/21,135286.812,78.3125,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10/5/21,126146.772,72.66666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10/6/21,123640.92,73.25,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/21,136162.873,74.79166667,10/7/21,10/9/21,12000,500321,0,0,0,0,0,1,1,0,0,0,1
10/8/21,134016.372,69.54166667,10/7/21,10/9/21,12000,500321,0,0,0,0,0,1,1,0,0,0,1
10/9/21,131525.01,66.72916667,10/7/21,10/9/21,12000,500321,0,0,0,0,0,1,1,0,0,0,1
10/10/21,125995.572,68.41666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/21,115928.934,62.46527778,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/21,123875.927,56.9375,10/12/21,10/14/21,17000,757771,0,0,0,0,0,0,0,1,1,1,1
10/13/21,123421.901,58,10/12/21,10/14/21,17000,757771,0,0,0,0,0,0,0,1,1,1,1
10/14/21,130143.129,61.72916667,10/12/21,10/14/21,17000,757771,0,0,0,0,0,0,0,1,1,1,1
10/15/21,119766.528,62.89583333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10/16/21,119110.617,65.85416667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10/17/21,130674.939,68.39583333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10/18/21,148117.908,60.27083333,10/18/21,10/20/21,5600,998949,0,0,0,0,0,1,1,0,0,0,1
10/19/21,155507.617,58.97916667,10/18/21,10/20/21,5600,998949,0,0,0,0,0,1,1,0,0,0,1
10/20/21,162118.015,62.0625,10/18/21,10/20/21,5600,998949,0,0,0,0,0,1,1,0,0,0,1
10/20/21,162118.015,62.0625,10/20/21,10/22/21,30000,1185395,0,1,1,1,1,0,0,0,0,0,0
10/21/21,168118.835,66.39583333,10/21/21,10/23/21,30000,743324,0,0,0,0,0,0,0,1,1,0,1
10/21/21,168118.835,66.39583333,10/20/21,10/22/21,30000,1185395,0,1,1,1,1,0,0,0,0,0,0
10/22/21,156012.952,69.58333333,10/21/21,10/23/21,30000,743324,0,0,0,0,0,0,0,1,1,0,1
10/22/21,156012.952,69.58333333,10/20/21,10/22/21,30000,1185395,0,1,1,1,1,0,0,0,0,0,0
10/23/21,129525.994,70.41666667,10/21/21,10/23/21,30000,743324,0,0,0,0,0,0,0,1,1,0,1
10/24/21,123613.776,69.54166667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/21,130909.045,65.70833333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10/26/21,130439.861,60.00694444,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10/27/21,132246.162,62.66666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10/28/21,144726.215,68.1875,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10/29/21,146681.718,68.83333333,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10/30/21,150105.721,69.375,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/21,159797.596,72.79166667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/21,177730.688,70.5625,,,0,0,0,0,0,0,0,0,0,0,0,0,0
11/2/21,214619.632,68.20833333,11/2/21,11/5/21,100000,2942115,1,1,1,1,1,1,1,0,0,0,1
11/3/21,211016.905,67.45833333,11/2/21,11/5/21,100000,2942115,1,1,1,1,1,1,1,0,0,0,1
11/4/21,205932.544,66.85416667,11/2/21,11/5/21,100000,2942115,1,1,1,1,1,1,1,0,0,0,1
11/5/21,190574.832,67.02083333,11/2/21,11/5/21,100000,2942115,1,1,1,1,1,1,1,0,0,0,1
11/6/21,112691.176,70.22916667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
11/7/21,106879.584,72.47916667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
11/8/21,147321,69.66666667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
11/9/21,142670.231,68.58333333,11/9/21,11/10/21,5500,294600,0,0,0,0,0,0,1,0,0,0,0
11/10/21,142579.131,66.0625,11/10/21,11/10/21,5000,122625,0,0,0,0,0,1,1,0,0,0,0
11/10/21,142579.131,66.0625,11/9/21,11/10/21,5500,294600,0,0,0,0,0,0,1,0,0,0,0
11/11/21,120942.9,66.14583333,11/11/21,11/13/21,7100,186514,0,0,0,0,0,1,1,0,0,0,0
11/12/21,128806.098,66.85416667,11/11/21,11/13/21,7100,186514,0,0,0,0,0,1,1,0,0,0,0
11/13/21,132673.428,66.375,11/11/21,11/13/21,7100,186514,0,0,0,0,0,1,1,0,0,0,0
11/14/21,141733.373,65.3125,,,0,0,0,0,0,0,0,0,0,0,0,0,0
11/15/21,156495.744,64.64583333,11/15/21,11/17/21,9000,485114,1,1,1,0,0,0,0,0,0,0,0
11/16/21,163355.11,64.66666667,11/16/21,11/19/21,10000,359750,0,0,0,0,0,1,1,0,0,0,0
11/16/21,163355.11,64.66666667,11/15/21,11/17/21,9000,485114,1,1,1,0,0,0,0,0,0,0,0
11/16/21,163355.11,64.66666667,11/16/21,11/18/21,5000,603571,0,0,0,0,0,0,0,1,1,1,0
11/17/21,157685.79,61.60416667,11/16/21,11/19/21,10000,359750,0,0,0,0,0,1,1,0,0,0,0
11/17/21,157685.79,61.60416667,11/15/21,11/17/21,9000,485114,1,1,1,0,0,0,0,0,0,0,0
11/17/21,157685.79,61.60416667,11/16/21,11/18/21,5000,603571,0,0,0,0,0,0,0,1,1,1,0
11/18/21,150644.608,57.04166667,11/16/21,11/19/21,10000,359750,0,0,0,0,0,1,1,0,0,0,0
11/18/21,150644.608,57.04166667,11/16/21,11/18/21,5000,603571,0,0,0,0,0,0,0,1,1,1,0
11/19/21,137784.121,59.47916667,11/19/21,11/21/21,4500,179522,0,1,0,1,1,0,0,0,0,0,0
11/19/21,137784.121,59.47916667,11/16/21,11/19/21,10000,359750,0,0,0,0,0,1,1,0,0,0,0
11/19/21,137784.121,59.47916667,11/19/21,11/21/21,14000,402533,0,1,0,1,1,0,0,0,0,0,0
11/20/21,138050.563,59.8125,11/19/21,11/21/21,4500,179522,0,1,0,1,1,0,0,0,0,0,0
11/20/21,138050.563,59.8125,11/19/21,11/21/21,14000,402533,0,1,0,1,1,0,0,0,0,0,0
11/20/21,138050.563,59.8125,11/20/21,11/20/21,10000,483837,0,0,0,0,0,1,1,0,0,0,0
11/21/21,117875.349,58.75,11/19/21,11/21/21,4500,179522,0,1,0,1,1,0,0,0,0,0,0
11/21/21,117875.349,58.75,11/19/21,11/21/21,14000,402533,0,1,0,1,1,0,0,0,0,0,0
11/22/21,121926.204,55.9375,,,0,0,0,0,0,0,0,0,0,0,0,0,0
11/23/21,122325.55,57.22916667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
11/24/21,112086.282,55.62847222,,,0,0,0,0,0,0,0,0,0,0,0,0,0
11/25/21,94902.452,52.25,,,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/21,100204.496,52.97916667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/21,96733.836,56.22916667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/21,108913.617,58.72916667,,,0,0,0,0,0,0,0,0,0,0,0,0,0
